h3_index,poi_reach_cbd_weighted
888c100027fffff,
888c100033fffff,
888c100039fffff,
888c10004bfffff,
888c100085fffff,
888c100091fffff,
888c100097fffff,
888c10009dfffff,
888c1000a9fffff,
888c1000e3fffff,
888c100107fffff,
888c100141fffff,
888c10014dfffff,
888c100153fffff,
888c100159fffff,
888c100165fffff,
888c1001abfffff,
888c1001b7fffff,
888c1001c3fffff,
888c100209fffff,
888c100215fffff,
888c100221fffff,
888c10025bfffff,
888c100261fffff,
888c100267fffff,
888c1002adfffff,
888c1002b9fffff,
888c1002c5fffff,
888c1002d1fffff,
888c10030bfffff,
888c100317fffff,
888c10031dfffff,
888c100323fffff,
888c100369fffff,
888c100425fffff,
888c100431fffff,
888c100437fffff,
888c10043dfffff,
888c100483fffff,
888c100495fffff,
888c10049bfffff,
888c1004a7fffff,
888c1004e1fffff,
888c1004edfffff,
888c100505fffff,
888c100533fffff,
888c100545fffff,
888c10054bfffff,
888c100557fffff,
888c100563fffff,
888c100591fffff,
888c10059dfffff,
888c1005a3fffff,
888c1005a9fffff,
888c1005b5fffff,
888c1005c1fffff,
888c10064dfffff,
888c100665fffff,
888c1006abfffff,
888c1006b7fffff,
888c1006bdfffff,
888c100709fffff,
888c100715fffff,
888c10071bfffff,
888c100721fffff,
888c10072dfffff,
888c100767fffff,
888c100817fffff,
888c100823fffff,
888c10083bfffff,
888c100847fffff,
888c100881fffff,
888c100887fffff,
888c10088dfffff,
888c100899fffff,
888c1008d3fffff,
888c1008e5fffff,
888c1008ebfffff,
888c100931fffff,
888c10093dfffff,
888c100943fffff,
888c100949fffff,
888c100955fffff,
888c10099bfffff,
888c1009a1fffff,
888c1009a7fffff,
888c1009b3fffff,
888c1009edfffff,
888c100a05fffff,
888c100a11fffff,
888c100a4bfffff,
888c100a57fffff,
888c100a5dfffff,
888c100a63fffff,
888c100aa9fffff,
888c100ab5fffff,
888c100abbfffff,
888c100ac1fffff,
888c100acdfffff,
888c100b07fffff,
888c100b13fffff,
888c100b2bfffff,
888c100b59fffff,
888c100b65fffff,
888c100c15fffff,
888c100c21fffff,
888c100c27fffff,
888c100c2dfffff,
888c100c39fffff,
888c100c85fffff,
888c100c8bfffff,
888c100c97fffff,
888c100cd1fffff,
888c100cddfffff,
888c100ce3fffff,
888c100ce9fffff,
888c100d3bfffff,
888c100d41fffff,
888c100d47fffff,
888c100d53fffff,
888c100d8dfffff,
888c100d99fffff,
888c100da5fffff,
888c100db1fffff,
888c100debfffff,
888c100e03fffff,
888c100e49fffff,
888c100e55fffff,
888c100e61fffff,
888c100e6dfffff,
888c100ea7fffff,
888c100eadfffff,
888c100eb3fffff,
888c100ecbfffff,
888c100f05fffff,
888c100f0bfffff,
888c100f11fffff,
888c100f1dfffff,
888c100f29fffff,
888c100f57fffff,
888c100f63fffff,
888c100f69fffff,
888c101013fffff,
888c10102bfffff,
888c101037fffff,
888c101083fffff,
888c101089fffff,
888c101095fffff,
888c1010dbfffff,
888c1010e1fffff,
888c1010e7fffff,
888c10118bfffff,
888c101197fffff,
888c1011a3fffff,
888c1011ddfffff,
888c1011e9fffff,
888c1012a5fffff,
888c101423fffff,
888c101429fffff,
888c101435fffff,
888c10152bfffff,
888c101531fffff,
888c101537fffff,
888c101543fffff,
888c101589fffff,
888c101595fffff,
888c1015a1fffff,
888c1015dbfffff,
888c1015e7fffff,
888c1015edfffff,
888c101707fffff,
888c10170dfffff,
888c101765fffff,
888c10176bfffff,
888c101803fffff,
888c101815fffff,
888c10181bfffff,
888c101827fffff,
888c101833fffff,
888c101861fffff,
888c10186dfffff,
888c101885fffff,
888c101891fffff,
888c1018cbfffff,
888c1018d1fffff,
888c1018d7fffff,
888c1018e3fffff,
888c10191dfffff,
888c101929fffff,
888c101935fffff,
888c101941fffff,
888c101987fffff,
888c10198dfffff,
888c101993fffff,
888c1019d9fffff,
888c1019e5fffff,
888c1019ebfffff,
888c101a37fffff,
888c101a43fffff,
888c101a95fffff,
888c101aa1fffff,
888c101aadfffff,
888c101ab9fffff,
888c101ae7fffff,
888c101b0bfffff,
888c101b17fffff,
888c101b45fffff,
888c101b51fffff,
888c101b57fffff,
888c101b5dfffff,
888c101b69fffff,
888c10200bfffff,
888c102011fffff,
888c102017fffff,
888c102023fffff,
888c10205dfffff,
888c102069fffff,
888c1020cdfffff,
888c102119fffff,
888c102125fffff,
888c102131fffff,
888c10213dfffff,
888c10216bfffff,
888c102183fffff,
888c1021c9fffff,
888c1021d5fffff,
888c1021dbfffff,
888c1021e1fffff,
888c1021edfffff,
888c102227fffff,
888c102233fffff,
888c102239fffff,
888c10224bfffff,
888c102285fffff,
888c1022a9fffff,
888c1022e3fffff,
888c102307fffff,
888c102341fffff,
888c10234dfffff,
888c102353fffff,
888c102359fffff,
888c102365fffff,
888c102801fffff,
888c102807fffff,
888c102813fffff,
888c10284dfffff,
888c102859fffff,
888c102865fffff,
888c1028abfffff,
888c1028bdfffff,
888c1028c3fffff,
888c102909fffff,
888c102915fffff,
888c10291bfffff,
888c102921fffff,
888c10292dfffff,
888c102967fffff,
888c10298bfffff,
888c1029c5fffff,
888c1029d1fffff,
888c1029d7fffff,
888c1029ddfffff,
888c1029e9fffff,
888c102a23fffff,
888c102a35fffff,
888c102a3bfffff,
888c102a47fffff,
888c102a81fffff,
888c102a8dfffff,
888c102a99fffff,
888c102aa5fffff,
888c102ad3fffff,
888c102aebfffff,
888c102b03fffff,
888c102b31fffff,
888c102b3dfffff,
888c102b43fffff,
888c102b49fffff,
888c102b55fffff,
888c102b61fffff,
888c102f41fffff,
888c102f47fffff,
888c103003fffff,
888c103049fffff,
888c103061fffff,
888c10306dfffff,
888c1030a7fffff,
888c1030b3fffff,
888c1030cbfffff,
888c103105fffff,
888c103111fffff,
888c10311dfffff,
888c103129fffff,
888c103157fffff,
888c103163fffff,
888c103169fffff,
888c103187fffff,
888c1031b5fffff,
888c1031c1fffff,
888c1031c7fffff,
888c1031cdfffff,
888c1031d9fffff,
888c103225fffff,
888c10332dfffff,
888c103339fffff,
888c103345fffff,
888c103351fffff,
888c103509fffff,
888c103555fffff,
888c103561fffff,
888c103567fffff,
888c10356dfffff,
888c10372bfffff,
888c10380bfffff,
888c103839fffff,
888c103845fffff,
888c10384bfffff,
888c103851fffff,
888c10385dfffff,
888c103897fffff,
888c1038a3fffff,
888c1038a9fffff,
888c1038bbfffff,
888c103901fffff,
888c103907fffff,
888c10390dfffff,
888c103919fffff,
888c103953fffff,
888c103965fffff,
888c10396bfffff,
888c1039b1fffff,
888c1039bdfffff,
888c1039c3fffff,
888c1039c9fffff,
888c1039d5fffff,
888c103a1bfffff,
888c103a27fffff,
888c103a33fffff,
888c103a61fffff,
888c103a6dfffff,
888c103a85fffff,
888c103a91fffff,
888c103acbfffff,
888c103ad1fffff,
888c103ad7fffff,
888c103ae3fffff,
888c103b1dfffff,
888c103b29fffff,
888c103b35fffff,
888c103b41fffff,
888c104035fffff,
888c104041fffff,
888c104047fffff,
888c10404dfffff,
888c104059fffff,
888c104093fffff,
888c1040abfffff,72.0
888c1040b7fffff,96.0
888c1040e5fffff,75.0
888c104109fffff,118.0
888c104115fffff,84.0
888c104143fffff,
888c104155fffff,
888c10415bfffff,98.0
888c104167fffff,
888c1041a1fffff,
888c1041adfffff,
888c1041b3fffff,
888c1041b9fffff,
888c1041c5fffff,
888c10420bfffff,
888c104211fffff,
888c104217fffff,
888c104223fffff,
888c10425dfffff,
888c104269fffff,
888c104281fffff,
888c1042bbfffff,
888c1042c7fffff,
888c1042cdfffff,
888c1042d3fffff,
888c104319fffff,
888c10432bfffff,
888c104331fffff,
888c10433dfffff,
888c104427fffff,
888c104433fffff,
888c104439fffff,
888c10444bfffff,
888c104457fffff,
888c104491fffff,
888c104497fffff,
888c10449dfffff,
888c1044a9fffff,
888c1044b5fffff,
888c1044e3fffff,
888c104507fffff,
888c104541fffff,
888c10454dfffff,
888c104553fffff,
888c104559fffff,
888c104565fffff,
888c1045abfffff,
888c1045b1fffff,
888c1045b7fffff,
888c1045c3fffff,
888c104609fffff,
888c104615fffff,
888c104621fffff,
888c10465bfffff,
888c104667fffff,
888c10466dfffff,
888c1046b9fffff,
888c1046c5fffff,
888c1046d1fffff,
888c1046ddfffff,
888c10470bfffff,
888c104717fffff,
888c104723fffff,
888c10473bfffff,
888c104769fffff,
888c104825fffff,
888c104831fffff,
888c104837fffff,
888c10483dfffff,
888c104849fffff,
888c104883fffff,
888c104895fffff,
888c10489bfffff,
888c1048a7fffff,
888c1048e1fffff,
888c1048edfffff,
888c10494bfffff,
888c104951fffff,
888c104957fffff,
888c10499dfffff,
888c1049a9fffff,
888c1049b5fffff,
888c1049c1fffff,
888c104a07fffff,
888c104a13fffff,
888c104a4dfffff,
888c104a59fffff,
888c104a65fffff,
888c104aabfffff,
888c104ab7fffff,
888c104abdfffff,
888c104ac3fffff,
888c104adbfffff,
888c104b09fffff,
888c104b15fffff,
888c104b1bfffff,
888c104b21fffff,
888c104b2dfffff,
888c104b67fffff,
888c104c23fffff,
888c104c35fffff,
888c104c3bfffff,96.0
888c104c47fffff,101.0
888c104c81fffff,121.0
888c104c8dfffff,111.0
888c104c93fffff,116.0
888c104c99fffff,109.0
888c104ca5fffff,
888c104cebfffff,108.0
888c104d03fffff,
888c104d31fffff,
888c104d3dfffff,
888c104d49fffff,
888c104d55fffff,
888c104d61fffff,
888c104d9bfffff,
888c104da1fffff,
888c104da7fffff,
888c104db3fffff,
888c104dedfffff,
888c104e05fffff,
888c104e11fffff,51.0
888c104e1dfffff,71.0
888c104e4bfffff,83.0
888c104e57fffff,78.0
888c104e5dfffff,58.0
888c104e63fffff,117.0
888c104ea9fffff,12.0
888c104eb5fffff,66.0
888c104ebbfffff,59.0
888c104ec1fffff,73.0
888c104ecdfffff,66.0
888c104f07fffff,
888c104f13fffff,
888c104f19fffff,
888c104f2bfffff,
888c104f65fffff,
888c10508bfffff,
888c105097fffff,
888c1050a3fffff,
888c1050d1fffff,
888c1050ddfffff,
888c1050e3fffff,
888c1050e9fffff,
888c105199fffff,
888c1051b1fffff,
888c1052a7fffff,
888c1052b3fffff,
888c1052b9fffff,
888c105413fffff,
888c105425fffff,
888c10542bfffff,
888c105443fffff,
888c105483fffff,
888c105489fffff,
888c105495fffff,
888c1054dbfffff,
888c1054e1fffff,
888c1054e7fffff,
888c10552dfffff,
888c105539fffff,
888c105545fffff,
888c105551fffff,
888c10558bfffff,
888c105597fffff,
888c10559dfffff,
888c1055a3fffff,
888c1055e9fffff,
888c105601fffff,
888c10560dfffff,
888c105647fffff,
888c105653fffff,
888c105659fffff,
888c10566bfffff,
888c1056a5fffff,
888c1056b1fffff,
888c1056bdfffff,
888c1056c9fffff,
888c105703fffff,
888c105709fffff,
888c10571bfffff,
888c105727fffff,
888c105755fffff,
888c105761fffff,
888c105767fffff,
888c10576dfffff,
888c105811fffff,
888c10581dfffff,
888c105881fffff,
888c105887fffff,
888c105893fffff,
888c1058cdfffff,
888c1058d9fffff,
888c1058e5fffff,
888c105989fffff,
888c105995fffff,
888c1059a1fffff,
888c1059adfffff,
888c1059dbfffff,
888c1059e7fffff,
888c105a97fffff,
888c105aa3fffff,
888c105aa9fffff,
888c105abbfffff,
888c10600dfffff,
888c106019fffff,104.0
888c106025fffff,
888c106031fffff,
888c10606bfffff,
888c106083fffff,92.0
888c1060bdfffff,87.5
888c1060c9fffff,68.0
888c1060d5fffff,40.0
888c1060edfffff,
888c10611bfffff,
888c106127fffff,
888c10612dfffff,110.41176470588235
888c106133fffff,
888c106185fffff,
888c10618bfffff,
888c106191fffff,
888c10619dfffff,
888c1061d7fffff,
888c1061e3fffff,
888c1061e9fffff,
888c106235fffff,
888c106241fffff,
888c106247fffff,
888c10624dfffff,
888c106259fffff,
888c106293fffff,82.0
888c1062a5fffff,88.0
888c1062abfffff,71.0
888c1062b7fffff,23.0
888c106309fffff,49.608695652173914
888c106315fffff,83.41176470588235
888c106343fffff,52.0
888c10635bfffff,79.41176470588235
888c106367fffff,51.56521739130435
888c10640bfffff,
888c106411fffff,
888c106417fffff,
888c106423fffff,
888c10645dfffff,
888c106469fffff,
888c106481fffff,
888c1064bbfffff,
888c1064c7fffff,
888c1064cdfffff,
888c1064d3fffff,
888c106519fffff,
888c106525fffff,96.0
888c10652bfffff,84.0
888c106531fffff,118.0
888c10653dfffff,101.0
888c106583fffff,
888c106589fffff,
888c10659bfffff,
888c1065d5fffff,
888c1065e1fffff,
888c1065e7fffff,
888c1065edfffff,
888c106633fffff,
888c10664bfffff,
888c106657fffff,
888c106685fffff,
888c106691fffff,
888c10669dfffff,
888c1066a9fffff,
888c1066b5fffff,
888c1066e3fffff,
888c106707fffff,114.0
888c106713fffff,
888c106741fffff,96.0
888c10674dfffff,97.0
888c106753fffff,
888c106759fffff,
888c106765fffff,39.0
888c106809fffff,91.0
888c106815fffff,86.0
888c106821fffff,95.0
888c10685bfffff,98.0
888c106867fffff,77.0
888c10686dfffff,102.0
888c1068b9fffff,
888c1068c5fffff,118.0
888c1068cbfffff,
888c1068d1fffff,
888c1068ddfffff,
888c106999fffff,
888c1069d3fffff,
888c106a25fffff,
888c106a31fffff,
888c106a37fffff,
888c106a49fffff,64.72
888c106a55fffff,93.94117647058823
888c106a83fffff,
888c106a95fffff,
888c106a9bfffff,
888c106aa7fffff,119.0
888c106ae1fffff,
888c106aedfffff,
888c106b05fffff,
888c106b4bfffff,102.16666666666667
888c106b51fffff,106.16666666666667
888c106b57fffff,102.0
888c106b63fffff,115.0
888c106c07fffff,
888c106c0dfffff,
888c106c13fffff,
888c106c59fffff,
888c106c65fffff,
888c106cabfffff,
888c106cb7fffff,
888c106cc3fffff,
888c106cdbfffff,
888c106d09fffff,
888c106d15fffff,
888c106d1bfffff,
888c106d21fffff,
888c106d2dfffff,
888c106d39fffff,
888c106d67fffff,
888c106d8bfffff,
888c106d97fffff,
888c106dc5fffff,
888c106dd1fffff,
888c106dd7fffff,
888c106dddfffff,
888c106de9fffff,
888c106e23fffff,99.0
888c106e35fffff,114.0
888c106e3bfffff,98.0
888c106e47fffff,54.0
888c106e81fffff,
888c106e8dfffff,
888c106e93fffff,
888c106e99fffff,
888c106ea5fffff,
888c106eebfffff,120.0
888c106f03fffff,
888c106f3dfffff,
888c106f49fffff,
888c106f55fffff,
888c106f61fffff,
888c107005fffff,
888c107011fffff,
888c10701dfffff,
888c10704bfffff,
888c107057fffff,
888c10705dfffff,
888c107063fffff,115.0
888c1070a9fffff,
888c1070b5fffff,
888c1070bbfffff,
888c1070c1fffff,
888c1070cdfffff,
888c107107fffff,
888c107113fffff,116.75
888c107119fffff,119.0
888c10712bfffff,
888c107165fffff,
888c107189fffff,114.0
888c1071c3fffff,115.0
888c1071d5fffff,
888c1071dbfffff,
888c1071e7fffff,64.0
888c107221fffff,
888c10722dfffff,
888c107233fffff,
888c107239fffff,
888c107245fffff,
888c10728bfffff,
888c107291fffff,
888c107297fffff,
888c1072a3fffff,
888c1072ddfffff,
888c1072e9fffff,
888c107301fffff,
888c10733bfffff,
888c107347fffff,
888c107353fffff,
888c107403fffff,
888c107449fffff,
888c107455fffff,
888c10745bfffff,
888c107461fffff,
888c10746dfffff,
888c1074a7fffff,
888c1074b3fffff,
888c1074b9fffff,
888c1074cbfffff,
888c107505fffff,
888c107511fffff,
888c107517fffff,
888c10751dfffff,
888c107529fffff,
888c107563fffff,
888c107587fffff,
888c1075c1fffff,
888c1075cdfffff,
888c1075d3fffff,
888c1075d9fffff,
888c1075e5fffff,
888c10762bfffff,
888c107637fffff,
888c107643fffff,
888c107683fffff,
888c107689fffff,
888c107695fffff,
888c1076a1fffff,
888c1076dbfffff,
888c1076e1fffff,
888c1076e7fffff,
888c10772dfffff,
888c107739fffff,
888c107745fffff,
888c107751fffff,
888c107801fffff,95.8
888c10780dfffff,110.0
888c107847fffff,115.0
888c107853fffff,98.41176470588235
888c107859fffff,113.0
888c10786bfffff,101.0
888c1078a5fffff,39.333333333333336
888c1078b1fffff,86.8
888c1078b7fffff,84.48
888c1078bdfffff,47.4
888c1078c9fffff,73.83870967741936
888c107903fffff,64.0
888c10791bfffff,113.125
888c107927fffff,19.0
888c107955fffff,105.66666666666667
888c107961fffff,82.0
888c10796dfffff,103.0
888c107985fffff,85.21052631578948
888c1079b3fffff,80.36842105263158
888c1079c5fffff,107.11111111111111
888c1079cbfffff,78.22222222222223
888c1079d7fffff,48.18518518518518
888c1079e3fffff,100.17647058823529
888c107a11fffff,
888c107a1dfffff,
888c107a23fffff,
888c107a29fffff,
888c107a35fffff,
888c107a81fffff,97.60606060606061
888c107a87fffff,90.80645161290323
888c107a93fffff,43.34782608695652
888c107acdfffff,103.0
888c107ad9fffff,75.5
888c107ae5fffff,116.0
888c107b2bfffff,69.0
888c107b37fffff,63.0
888c107b3dfffff,53.0
888c107b43fffff,107.0
888c10c517fffff,
888c10c523fffff,
888c10c563fffff,
888c10c581fffff,
888c10c5bbfffff,
888c10c5c1fffff,
888c10c5c7fffff,
888c10cc33fffff,
888c10cc57fffff,
888c10cc91fffff,
888c10cc9dfffff,
888c10cca3fffff,
888c10cca9fffff,
888c10cdabfffff,
888c10cdb7fffff,
888c10cdbdfffff,
888c10ce09fffff,
888c10ce15fffff,
888c10ce5bfffff,
888c10ce8bfffff,
888c10ceb9fffff,
888c10cec5fffff,
888c10cecbfffff,
888c10ced1fffff,
888c10ceddfffff,
888c10cee9fffff,
888c129491fffff,
888c1294d7fffff,
888c1294ddfffff,
888c129695fffff,
888c1296b9fffff,
888c12a249fffff,
888c12a305fffff,
888c12a34bfffff,
888c12a363fffff,
888c12b001fffff,
888c12b00dfffff,
888c12b019fffff,
888c12b047fffff,
888c12b053fffff,
888c12b059fffff,
888c12b06bfffff,
888c12b0a5fffff,
888c12b0bdfffff,
888c12b0c9fffff,
888c12b115fffff,
888c12b11bfffff,
888c12b185fffff,
888c12b1cbfffff,
888c12b1d1fffff,
888c12b1d7fffff,
888c12b1e3fffff,
888c12b21dfffff,
888c12b229fffff,
888c12b241fffff,
888c12b287fffff,
888c12b293fffff,
888c12b2cdfffff,
888c12b2d9fffff,
888c12b2e5fffff,
888c12b35bfffff,
888c12b457fffff,
888c12b45dfffff,
888c12b61bfffff,19.0
888c12b621fffff,
888c12b627fffff,
888c12b633fffff,90.0
888c12b66dfffff,
888c12b685fffff,96.0
888c12b691fffff,119.0
888c12b69dfffff,102.0
888c12b6cbfffff,46.0
888c12b6d7fffff,89.0
888c12b6ddfffff,66.0
888c12b6e3fffff,84.0
888c12b741fffff,
888c12b74dfffff,
888c12ba83fffff,
888c12bad5fffff,
888c12badbfffff,
888c13884dfffff,
888c138865fffff,
888c138909fffff,
888c138915fffff,
888c138921fffff,
888c13892dfffff,
888c13895bfffff,
888c138967fffff,
888c13896dfffff,
888c138b31fffff,
888c138b3dfffff,
888c138b43fffff,
888c138b49fffff,
888c138b55fffff,
888c139061fffff,
888c139105fffff,
888c13910bfffff,
888c139111fffff,
888c13911dfffff,
888c139157fffff,
888c139163fffff,
888c139169fffff,
888c1391cdfffff,
888c139265fffff,
888c139321fffff,
888c13932dfffff,
888c139333fffff,
888c139339fffff,
888c139345fffff,
888c139839fffff,
888c139845fffff,
888c139851fffff,
888c13985dfffff,
888c13988bfffff,
888c13989dfffff,
888c1398a3fffff,
888c1398e9fffff,
888c139901fffff,
888c13990dfffff,
888c139919fffff,
888c139947fffff,
888c139953fffff,
888c139959fffff,
888c13996bfffff,
888c1399a5fffff,
888c1399b1fffff,
888c1399b7fffff,
888c1399bdfffff,
888c1399c9fffff,
888c139a03fffff,
888c139a15fffff,
888c139a1bfffff,
888c139a27fffff,
888c139a61fffff,
888c139a6dfffff,
888c139a85fffff,
888c139acbfffff,
888c139ad1fffff,
888c139ad7fffff,
888c139ae3fffff,
888c139b1dfffff,
888c139b29fffff,
888c139b35fffff,
888c139b41fffff,
888c13d011fffff,
888c13d04bfffff,
888c13d057fffff,
888c13d0c1fffff,
888c13d0cdfffff,
888c13d215fffff,
888c13d221fffff,
888c13d227fffff,
888c13d22dfffff,
888c13d239fffff,
888c13d285fffff,
888c13d28bfffff,
888c13d297fffff,
888c13d2d1fffff,
888c13d2ddfffff,
888c13d2e3fffff,
888c13d2e9fffff,
888c13d353fffff,
888c13d403fffff,
888c13d43dfffff,
888c13d455fffff,
888c13d461fffff,
888c13d46dfffff,
888c13d49bfffff,
888c13d4adfffff,
888c13d4b3fffff,
888c13d4cbfffff,
888c13d50bfffff,
888c13d557fffff,
888c13d613fffff,
888c13d625fffff,
888c13d62bfffff,
888c13d637fffff,
888c13d683fffff,
888c13d689fffff,
888c13d695fffff,
888c13d6dbfffff,
888c13d6e1fffff,
888c13d6e7fffff,
888c13d721fffff,
888c13d72dfffff,
888c13d739fffff,
888c13d745fffff,
888c13d751fffff,
